pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse
"Kepler-919 b","Kepler-919",1,1,"Transit",2016,11.04603384000,2.25000000,5.69000000
"Kepler-1181 c","Kepler-1181",1,2,"Transit",2023,8.93484887000,1.83000000,4.01000000
"Kepler-1858 b","Kepler-1858",1,1,"Transit",2021,88.07160187000,2.42168247,6.44000000
"Kepler-975 c","Kepler-975",1,2,"Transit",2023,5.05821338000,10.69000000,80.20000000
"HD 95872 b","HD 95872",1,1,"Radial Velocity",2015,4375.00000000000,13.00000000,1188.68420000
"Kepler-411 b","Kepler-411",2,4,"Transit",2013,3.00515600000,2.40100000,25.60000000
"NGTS-16 b","NGTS-16",1,1,"Transit",2021,4.84532000000,14.57167491,211.99154747
"K2-31 b","K2-31",2,1,"Transit",2016,1.25785000000,11.88154000,563.83042000
"K2-39 b","K2-39",1,1,"Transit",2016,4.60543000000,6.27704000,28.60470000
"HIP 38594 c","HIP 38594",2,2,"Radial Velocity",2020,3477.76800000000,7.94000000,48.40000000
"Kepler-144 b","Kepler-144",1,2,"Transit",2014,5.88527300000,1.33000000,2.33000000
"Kepler-1121 b","Kepler-1121",1,1,"Transit",2016,13.15141081000,1.91000000,4.31000000
"HD 10442 b","HD 10442",1,1,"Radial Velocity",2014,1032.30000000000,13.60000000,472.61321000
"Kepler-402 d","Kepler-402",1,4,"Transit",2014,8.92109900000,1.38000000,2.48000000
"TOI-4515 b","TOI-4515",1,1,"Transit",2024,15.26644600000,12.17000000,637.00000000
"LTT 1445 A b","LTT 1445 A",3,2,"Transit",2019,5.35876350000,1.34000000,2.73000000
"AU Mic c","AU Mic",1,4,"Transit",2021,18.85902300000,2.79000000,14.46000000
"HAT-P-7 b","HAT-P-7",3,1,"Transit",2008,2.20474000000,16.92559000,584.80720000
"AU Mic b","AU Mic",1,4,"Transit",2020,8.46344600000,4.79000000,8.99000000
"WASP-63 b","WASP-63",1,1,"Transit",2012,4.37808000000,15.80469000,117.59710000
"TOI-3540 A b","TOI-3540 A",2,1,"Transit",2022,3.11999900000,23.53885947,375.03752026
"HATS-62 b","HATS-62",1,1,"Transit",2018,3.27688370000,11.82549500,56.89157000
"Kepler-1690 b","Kepler-1690",1,1,"Transit",2020,234.63600000000,2.81109223,8.30000000
"Kepler-1118 b","Kepler-1118",1,1,"Transit",2016,38.67150750000,2.74000000,7.95000000
"Kepler-150 b","Kepler-150",1,5,"Transit",2014,3.42805400000,1.25000000,2.10000000
"Kepler-1841 b","Kepler-1841",1,1,"Transit",2021,25.88599968000,1.48912557,2.82000000
"Kepler-620 b","Kepler-620",1,1,"Transit",2016,12.91375431000,3.32000000,11.00000000
"HD 105618 b","HD 105618",1,2,"Radial Velocity",2022,10.02245000000,5.44000000,25.42627256
"KMT-2016-BLG-1836L b","KMT-2016-BLG-1836L",1,1,"Microlensing",2019,,13.30000000,700.00000000
"NGTS-12 b","NGTS-12",1,1,"Transit",2020,7.53280600000,11.74703200,66.10864000
"Kepler-1669 b","Kepler-1669",1,3,"Transit",2020,9.51216000000,2.78043818,8.15000000
"K2-341 b","K2-341",1,1,"Transit",2021,36.55255100000,3.21000000,10.40000000
"TOI-262 b","TOI-262",1,1,"Transit",2023,11.14529000000,2.07000000,4.94000000
"Kepler-347 d","Kepler-347",1,3,"Transit",2023,85.51734400000,3.04000000,9.48000000
"55 Cnc e","55 Cnc",2,7,"Radial Velocity",2004,0.73654740000,1.87500000,7.99000000
"K2-329 b","K2-329",1,1,"Transit",2020,12.45512250000,8.67576600,82.63580000
"Kepler-405 b","Kepler-405",1,2,"Transit",2014,10.61383900000,2.08000000,4.98000000
"HIP 114933 b","HIP 114933",1,1,"Radial Velocity",2021,1481.60000000000,13.40000000,616.58710958
"NGTS-18 b","NGTS-18",1,1,"Transit",2021,3.05125000000,13.56286665,129.99181846
"Kepler-129 b","Kepler-129",1,3,"Transit",2014,15.79000000000,2.40000000,20.00000000
"GJ 3082 b","GJ 3082",1,1,"Radial Velocity",2020,11.94900000000,2.79000000,8.20000000
"HD 136352 b","HD 136352",1,3,"Radial Velocity",2019,11.57797000000,1.66400000,4.72000000
"HD 221420 b","HD 221420",1,1,"Radial Velocity",2019,10090.00000000000,12.00000000,7278.27052030
"HD 136352 c","HD 136352",1,3,"Radial Velocity",2019,27.59221000000,2.91600000,11.24000000
"Kepler-1723 b","Kepler-1723",1,1,"Transit",2021,39.75289917000,2.88046569,8.65000000
"Kepler-1176 b","Kepler-1176",1,1,"Transit",2016,24.17385790000,2.45000000,6.57000000
"Kepler-1783 b","Kepler-1783",1,1,"Transit",2021,8.27744007100,1.31946731,2.30000000
"TOI-6255 b","TOI-6255",1,1,"Transit",2024,0.23818244000,1.07900000,1.44000000
"TOI-157 b","TOI-157",1,1,"Transit",2020,2.08454350000,14.41477400,375.03940000
"OGLE-2017-BLG-0640L b","OGLE-2017-BLG-0640L",1,1,"Microlensing",2024,,13.50000000,514.88201934
"OGLE-2017-BLG-1099L b","OGLE-2017-BLG-1099L",1,1,"Microlensing",2021,,13.10000000,959.84178914
"Kepler-1421 b","Kepler-1421",1,1,"Transit",2016,6.91311120000,0.93000000,0.74900000
"Kepler-1442 b","Kepler-1442",1,1,"Transit",2016,81.41629410000,3.93000000,14.70000000
"Kepler-414 b","Kepler-414",1,2,"Transit Timing Variations",2014,4.70000000000,1.71000000,3.50000000
"HD 13808 c","HD 13808",1,2,"Radial Velocity",2021,53.75300000000,3.13000000,9.96000000
"TOI-1333 b","TOI-1333",2,1,"Transit",2021,4.72021900000,15.64776400,753.25710000
"HD 13808 b","HD 13808",1,2,"Radial Velocity",2021,14.18150000000,3.35000000,11.20000000
"HD 136352 d","HD 136352",1,3,"Radial Velocity",2019,107.24500000000,2.56200000,8.82000000
"K2-185 b","K2-185",1,2,"Transit",2018,10.61638400000,1.15000000,1.60000000
"K2-59 b","K2-59",1,2,"Transit",2016,20.69210000000,2.41000000,6.39000000
"Kepler-1976 b","Kepler-1976",1,1,"Transit Timing Variations",2023,4.95931924400,12.21000000,
"HAT-P-61 b","HAT-P-61",1,1,"Transit",2021,1.90231289000,10.07687365,335.94462620
"TOI-849 b","TOI-849",1,1,"Transit",2020,0.76554800000,3.64000000,41.80000000
"Kepler-1491 c","Kepler-1491",1,2,"Transit",2023,61.56976500000,2.44000000,6.53000000
"Kepler-1834 c","Kepler-1834",1,2,"Transit",2023,0.76669151700,1.22000000,1.98000000
"Kepler-1518 c","Kepler-1518",1,2,"Transit",2023,9.63102580000,2.90000000,8.75000000
"TIC 270471727 b","TIC 270471727",1,1,"Transit",2026,10.45623256647,2.75029559,8.00000000
"Kepler-348 c","Kepler-348",1,2,"Transit",2014,17.26542700000,1.33000000,2.33000000
"Kepler-1200 b","Kepler-1200",1,1,"Transit",2016,1.11854971700,1.06000000,1.20000000
"HD 204941 b","HD 204941",2,1,"Radial Velocity",2011,1733.00000000000,10.10000000,73.10090000
"HD 68988 c","HD 68988",1,2,"Radial Velocity",2021,16000.00000000000,12.20000000,4776.96095721
"HD 101581 b","HIP 56998",1,2,"Transit",2025,4.46569000000,0.95600000,0.82700000
"OGLE-2017-BLG-0406L b","OGLE-2017-BLG-0406L",1,1,"Microlensing",2020,,14.20000000,130.00000000
"KMT-2017-BLG-0428L b","KMT-2017-BLG-0428L",1,1,"Microlensing",2023,,2.23000000,5.59000000
"Kepler-698 b","Kepler-698",1,1,"Transit",2016,16.32976218000,3.68000000,13.10000000
"WASP-121 b","WASP-121",1,1,"Transit",2016,1.27492504000,19.52604438,371.85923619
